group,ret,mz,20250630_D1_S1_NTS_Pos_2-22_1_10520,20250630_D1_S2_NTS_Pos_2-23_1_10521,20250630_D1_S3_NTS_Pos_2-24_1_10522,20250630_D1_S4_NTS_Pos_2-3_1_10500,20250630_D1_S5_NTS_Pos_2-4_1_10501,20250630_D1_S6_NTS_Pos_2-5_1_10502,20250630_D1_S7_NTS_Pos_1-38_1_10480,20250630_D1_S8_NTS_Pos_1-39_1_10481,20250630_D1_S9_NTS_Pos_1-40_1_10482,20250630_D2_S1_NTS_Pos_2-25_1_10523,20250630_D2_S10_NTS_Pos_1-22_1_10463,20250630_D2_S11_NTS_Pos_1-23_1_10464,20250630_D2_S12_NTS_Pos_1-24_1_10465,20250630_D2_S2_NTS_Pos_2-26_1_10524,20250630_D2_S3_NTS_Pos_2-27_1_10525,20250630_D2_S4_NTS_Pos_2-6_1_10503,20250630_D2_S5_NTS_Pos_2-7_1_10504,20250630_D2_S6_NTS_Pos_2-8_1_10505,20250630_D2_S7_NTS_Pos_1-41_1_10483,20250630_D2_S8_NTS_Pos_1-42_1_10484,20250630_D2_S9_NTS_Pos_1-43_1_10485,20250630_D3_S1_NTS_Pos_2-28_1_10526,20250630_D3_S10_NTS_Pos_1-25_1_10466,20250630_D3_S11_NTS_Pos_1-26_1_10467,20250630_D3_S12_NTS_Pos_1-27_1_10468,20250630_D3_S2_NTS_Pos_2-29_1_10527,20250630_D3_S3_NTS_Pos_2-30_1_10528,20250630_D3_S4_NTS_Pos_2-9_1_10506,20250630_D3_S5_NTS_Pos_2-10_1_10507,20250630_D3_S6_NTS_Pos_2-11_1_10508,20250630_D3_S7_NTS_Pos_1-44_1_10486,20250630_D3_S8_NTS_Pos_1-45_1_10487,20250630_D3_S9_NTS_Pos_1-46_1_10488,20250630_D4_S1_NTS_Pos_2-31_1_10529,20250630_D4_S10_NTS_Pos_1-28_1_10469,20250630_D4_S11_NTS_Pos_1-29_1_10470,20250630_D4_S12_NTS_Pos_1-30_1_10471,20250630_D4_S2_NTS_Pos_2-32_1_10530,20250630_D4_S3_NTS_Pos_2-33_1_10531,20250630_D4_S4_NTS_Pos_2-12_1_10509,20250630_D4_S5_NTS_Pos_2-13_1_10510,20250630_D4_S6_NTS_Pos_2-14_1_10511,20250630_D4_S7_NTS_Pos_1-47_1_10489,20250630_D4_S8_NTS_Pos_1-48_1_10490,20250630_D4_S9_NTS_Pos_1-49_1_10491,20250630_D5_S1_NTS_Pos_2-34_1_10532,20250630_D5_S10_NTS_Pos_1-31_1_10472,20250630_D5_S11_NTS_Pos_1-32_1_10473,20250630_D5_S12_NTS_Pos_1-33_1_10474,20250630_D5_S2_NTS_Pos_2-35_1_10533,20250630_D5_S3_NTS_Pos_2-36_1_10534,20250630_D5_S4_NTS_Pos_2-15_1_10512,20250630_D5_S5_NTS_Pos_2-16_1_10513,20250630_D5_S6_NTS_Pos_2-17_1_10514,20250630_D5_S7_NTS_Pos_1-50_1_10492,20250630_D5_S8_NTS_Pos_1-51_1_10493,20250630_D5_S9_NTS_Pos_1-52_1_10494,20250630_D6_S1_NTS_Pos_2-37_1_10535,20250630_D6_S10_NTS_Pos_1-34_1_10475,20250630_D6_S11_NTS_Pos_1-35_1_10476,20250630_D6_S12_NTS_Pos_1-36_1_10477,20250630_D6_S2_NTS_Pos_2-38_1_10536,20250630_D6_S3_NTS_Pos_2-39_1_10537,20250630_D6_S4_NTS_Pos_2-18_1_10515,20250630_D6_S5_NTS_Pos_2-19_1_10516,20250630_D6_S6_NTS_Pos_2-20_1_10517,20250630_D6_S7_NTS_Pos_1-53_1_10495,20250630_D6_S8_NTS_Pos_1-54_1_10496,20250630_D6_S9_NTS_Pos_2-1_1_10497,20250701_D1_S1_NTS_Neg_2-22_1_10621,20250701_D1_S2_NTS_Neg_2-23_1_10622,20250701_D1_S3_NTS_Neg_2-24_1_10623,20250701_D1_S4_NTS_Neg_2-3_1_10601,20250701_D1_S5_NTS_Neg_2-4_1_10602,20250701_D1_S6_NTS_Neg_2-5_1_10603,20250701_D1_S7_NTS_Neg_1-38_1_10581,20250701_D1_S8_NTS_Neg_1-39_1_10582,20250701_D1_S9_NTS_Neg_1-40_1_10583,20250701_D2_S1_NTS_Neg_2-25_1_10624,20250701_D2_S10_NTS_Neg_1-22_1_10564,20250701_D2_S11_NTS_Neg_1-23_1_10565,20250701_D2_S12_NTS_Neg_1-24_1_10566,20250701_D2_S2_NTS_Neg_2-26_1_10625,20250701_D2_S3_NTS_Neg_2-27_1_10626,20250701_D2_S4_NTS_Neg_2-6_1_10604,20250701_D2_S5_NTS_Neg_2-7_1_10605,20250701_D2_S6_NTS_Neg_2-8_1_10606,20250701_D2_S7_NTS_Neg_1-41_1_10584,20250701_D2_S8_NTS_Neg_1-42_1_10585,20250701_D2_S9_NTS_Neg_1-43_1_10586,20250701_D3_S1_NTS_Neg_2-28_1_10627,20250701_D3_S10_NTS_Neg_1-25_1_10567,20250701_D3_S11_NTS_Neg_1-26_1_10568,20250701_D3_S12_NTS_Neg_1-27_1_10569,20250701_D3_S2_NTS_Neg_2-29_1_10628,20250701_D3_S3_NTS_Neg_2-30_1_10629,20250701_D3_S4_NTS_Neg_2-9_1_10607,20250701_D3_S5_NTS_Neg_2-10_1_10608,20250701_D3_S6_NTS_Neg_2-11_1_10609,20250701_D3_S7_NTS_Neg_1-44_1_10587,20250701_D3_S8_NTS_Neg_1-45_1_10588,20250701_D3_S9_NTS_Neg_1-46_1_10589,20250701_D4_S1_NTS_Neg_2-31_1_10630,20250701_D4_S10_NTS_Neg_1-28_1_10570,20250701_D4_S11_NTS_Neg_1-29_1_10571,20250701_D4_S12_NTS_Neg_1-30_1_10572,20250701_D4_S2_NTS_Neg_2-32_1_10631,20250701_D4_S3_NTS_Neg_2-33_1_10632,20250701_D4_S4_NTS_Neg_2-12_1_10610,20250701_D4_S5_NTS_Neg_2-13_1_10611,20250701_D4_S6_NTS_Neg_2-14_1_10612,20250701_D4_S7_NTS_Neg_1-47_1_10590,20250701_D4_S8_NTS_Neg_1-48_1_10591,20250701_D4_S9_NTS_Neg_1-49_1_10592,20250701_D5_S1_NTS_Neg_2-34_1_10633,20250701_D5_S10_NTS_Neg_1-31_1_10573,20250701_D5_S11_NTS_Neg_1-32_1_10574,20250701_D5_S12_NTS_Neg_1-33_1_10575,20250701_D5_S2_NTS_Neg_2-35_1_10634,20250701_D5_S3_NTS_Neg_2-36_1_10635,20250701_D5_S4_NTS_Neg_2-15_1_10613,20250701_D5_S5_NTS_Neg_2-16_1_10614,20250701_D5_S6_NTS_Neg_2-17_1_10615,20250701_D5_S7_NTS_Neg_1-50_1_10593,20250701_D5_S8_NTS_Neg_1-51_1_10594,20250701_D5_S9_NTS_Neg_1-52_1_10595,20250701_D6_S1_NTS_Neg_2-37_1_10636,20250701_D6_S10_NTS_Neg_1-34_1_10576,20250701_D6_S11_NTS_Neg_1-35_1_10577,20250701_D6_S12_NTS_Neg_1-36_1_10578,20250701_D6_S2_NTS_Neg_2-38_1_10637,20250701_D6_S3_NTS_Neg_2-39_1_10638,20250701_D6_S4_NTS_Neg_2-18_1_10616,20250701_D6_S5_NTS_Neg_2-19_1_10617,20250701_D6_S6_NTS_Neg_2-20_1_10618,20250701_D6_S7_NTS_Neg_1-53_1_10596,20250701_D6_S8_NTS_Neg_1-54_1_10597,20250701_D6_S9_NTS_Neg_2-1_1_10598,adduct,neutralMass,susp_name
M151_R199_384,199.110224,151.06353,41350,33889,27888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[M+H]+,151.06353,"Acetaminophen (Paracetamol),Atenolol-TP3,Methyl 2-aminobenzoate"
M151_R261_385,261.287609,151.099812,25870,34676,32369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33986,0,0,0,13555,28032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37799,0,0,0,26896,31131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[M+H]+,151.099812,Cathine
M152_R176_386,176.310808,152.010938,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14172,15917,16194,0,0,0,0,0,0,0,0,0,54158,41860,15341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[M+H]+,152.010938,"Ethylene dinitrate,Propane, 1,1,1,2,3,3-hexafluoro-,Propane, 1,1,1,3,3,3-hexafluoro-"
M152_R313_387,312.808856,152.047118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34035,36795,25684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[M+H]+,152.047118,"1,2,3,6-tetrahydrophthalic anhydride,2,4-Dichlorophenoxyacetic acid-TP9,2-Hydroxyphenylacetic acid,4-Hydroxy-3-methoxybenzaldehyde,4-Methyl-1H-benzotriazole-TP15,Mandelic acid,Methyl salicylate,Methylparaben,N-(1H-1,2,3,4-tetrazol-5-yl)-1H-1,2,3,4-tetrazol-5-amine amine,Tetramethyl orthosilicate,p-Anisic acid"
M152_R258_388,257.537366,152.04743,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17759,12761,10263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24675,16966,20905,0,0,0,0,0,0,0,0,0,19721,23308,25369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[M+H]+,152.04743,"1,2,3,6-tetrahydrophthalic anhydride,2,4-Dichlorophenoxyacetic acid-TP9,2-Hydroxyphenylacetic acid,4-Hydroxy-3-methoxybenzaldehyde,4-Methyl-1H-benzotriazole-TP15,Mandelic acid,Methyl salicylate,Methylparaben,N-(1H-1,2,3,4-tetrazol-5-yl)-1H-1,2,3,4-tetrazol-5-amine amine,Tetramethyl orthosilicate,p-Anisic acid"
M152_R205_389,205.286926,152.047587,0,0,0,0,0,0,10051,15810,15132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[M+H]+,152.047587,"1,2,3,6-tetrahydrophthalic anhydride,2,4-Dichlorophenoxyacetic acid-TP9,2-Hydroxyphenylacetic acid,4-Hydroxy-3-methoxybenzaldehyde,4-Methyl-1H-benzotriazole-TP15,Mandelic acid,Methyl salicylate,Methylparaben,N-(1H-1,2,3,4-tetrazol-5-yl)-1H-1,2,3,4-tetrazol-5-amine amine,Tetramethyl orthosilicate,p-Anisic acid"
M152_R271_390,271.020411,152.047715,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25066,18411,21690,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[M+H]+,152.047715,"1,2,3,6-tetrahydrophthalic anhydride,2,4-Dichlorophenoxyacetic acid-TP9,2-Hydroxyphenylacetic acid,4-Hydroxy-3-methoxybenzaldehyde,4-Methyl-1H-benzotriazole-TP15,Mandelic acid,Methyl salicylate,Methylparaben,N-(1H-1,2,3,4-tetrazol-5-yl)-1H-1,2,3,4-tetrazol-5-amine amine,Tetramethyl orthosilicate,p-Anisic acid"
M152_R208_391,207.519813,152.058177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31255,24934,28622,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[M+H]+,152.058177,"(1-Hydroxy-iso-propyl)acetophenone,2-nitro-p-toluidine,Dimethyl propylphosphonate"
M152_R221_392,221.08856,152.05863,33824,33092,35138,0,0,0,0,0,0,31609,0,0,0,23609,26585,0,0,0,0,0,0,23315,0,0,0,14461,29932,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[M+H]+,152.05863,"(1-Hydroxy-iso-propyl)acetophenone,2-nitro-p-toluidine,Dimethyl propylphosphonate"
M152_R267_393,267.3990372,152.083485,12674,25729,28908,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14297,28344,26854,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30564,0,0,0,24801,21520,26544,11973,20764,0,0,0,26788,0,0,0,41492,16742,37279,29019,26803,0,0,0,30381,0,0,0,16557,17145,0,0,0,0,0,0,34451,0,0,0,28891,25459,0,0,0,0,0,0,"[M+H]+,[M-H]-",152.083485,"1-Phenoxy-2-propanol,4-Oxoisophorone,Cumene hydroperoxide,Metoprolol-TP3"
M152_R293_394,292.5470834,152.083495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26271,21648,30503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30712,0,0,0,27901,26046,0,0,0,0,0,0,0,22221,32238,31915,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[M-H]-,152.083495,"1-Phenoxy-2-propanol,4-Oxoisophorone,Cumene hydroperoxide,Metoprolol-TP3"
M152_R338_395,338.462716,152.083877,0,0,0,59850,45538,52509,21673,49474,54899,0,0,0,0,0,0,33347,13852,43562,0,0,0,0,0,0,0,0,0,0,0,0,43417,40794,41614,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28104,23983,18153,0,0,0,0,0,0,0,0,0,30234,21579,28336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[M+H]+,152.083877,"1-Phenoxy-2-propanol,4-Oxoisophorone,Cumene hydroperoxide,Metoprolol-TP3"
M152_R312_396,312.308386,152.083919,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24252,27664,23242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[M+H]+,152.083919,"1-Phenoxy-2-propanol,4-Oxoisophorone,Cumene hydroperoxide,Metoprolol-TP3"
M152_R273_397,272.90298,152.093872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26718,24955,13845,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[M+H]+,152.093872,"2-(methoxymethyl)benzene-1,4-diamine,2-Isopropyl-6-methyl-4-pyrimidone"
M152_R251_398,250.578862,152.095008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29176,0,0,0,16226,12485,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[M+H]+,152.095008,"2-(methoxymethyl)benzene-1,4-diamine,2-Isopropyl-6-methyl-4-pyrimidone"
M153_R238_402,238.383684,153.042546,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22258,16473,47972,0,0,0,0,0,0,0,0,0,44960,49986,38143,52651,32002,53060,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[M+H]+,153.042546,"2-nitroanisole,5-Aminosalicylic acid,Saccharin-TP55"
M153_R330_403,330.081206,153.115375,168814,448859,487768,241733,153929,149734,222517,289489,174343,256121,227970,200372,217326,351746,348435,150962,185119,134233,112588,124902,153386,320796,290160,377723,237858,252025,169200,142946,108923,292516,229885,240062,121590,197370,307430,280336,358936,356829,223308,256227,235480,303002,179659,227502,141461,277724,128013,102784,119974,297598,214309,79649,91815,114793,167576,144339,123569,201207,0,0,0,161283,142167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[M+H]+,153.115375,Gabapentin-Lactam
M153_R289_404,289.373354,153.115695,0,0,0,35034,21157,22501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15343,34641,19490,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[M+H]+,153.115695,Gabapentin-Lactam
M154_R278_407,278.01348,154.026141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27340,26000,30422,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[M-H]-,154.026141,"Diethyl sulphate,Patulin,Protocatechuic acid,Salicylic acid-TP1,Salicylic acid-TP30,Salicylic acid-TP4,perboric acid (HBO(O2)), sodium salt, tetrahydrate"
M154_R157_408,157.1773834,154.026295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26003,11317,18931,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23389,22463,23094,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[M-H]-,154.026295,"Diethyl sulphate,Patulin,Protocatechuic acid,Salicylic acid-TP1,Salicylic acid-TP30,Salicylic acid-TP4,perboric acid (HBO(O2)), sodium salt, tetrahydrate"
M154_R217_409,217.094827,154.026654,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13750,17286,21859,0,0,0,0,0,0,0,0,0,27804,13864,18255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[M+H]+,154.026654,"Diethyl sulphate,Patulin,Protocatechuic acid,Salicylic acid-TP1,Salicylic acid-TP30,Salicylic acid-TP4,perboric acid (HBO(O2)), sodium salt, tetrahydrate"
M154_R306_410,305.549853,154.039563,66436,36694,34620,84735,60748,61199,83428,81762,55417,45333,105319,102715,119886,65917,59843,94882,88401,96806,59416,89725,55329,106830,232180,205275,169859,121358,88102,121233,107132,237918,79566,122249,77459,64768,105023,115420,117204,46255,56797,100170,117307,102253,76283,71902,80713,35601,74525,76817,73089,51871,44449,63696,54308,56258,38287,85338,67297,0,91930,71923,67929,0,0,40261,48952,93651,47126,29233,56493,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[M+H]+,154.039563,"2-amino-4-nitrophenol,Diethylphosphate"
M154_R248_411,247.554353,154.062393,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91774,73767,28728,74156,40202,49937,0,0,0,0,0,0,0,0,0,73844,43508,32025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[M-H]-,154.062393,"Cyclohexane-1,2-dicarboxylic anhydride,Cyclohexane-1,2-dicarboxylic anhydride [1],  cis-cyclohexane-1,2-dicarboxylic anhydride [2],  trans-cyclohexane-1,2-dicarboxylic anhydride [3] [The in,Gemfibrozil-TP18"
M154_R187_412,187.1858208,154.06268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36742,23824,33994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25085,10949,30666,0,0,0,0,0,0,0,0,0,34719,31793,15311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[M-H]-,154.06268,"Cyclohexane-1,2-dicarboxylic anhydride,Cyclohexane-1,2-dicarboxylic anhydride [1],  cis-cyclohexane-1,2-dicarboxylic anhydride [2],  trans-cyclohexane-1,2-dicarboxylic anhydride [3] [The in,Gemfibrozil-TP18"
M154_R296_413,296.0714176,154.0628165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19886,27275,11158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59034,63991,78935,0,0,86057,49662,33880,73154,54763,124614,0,0,0,0,0,0,0,0,0,0,0,0,0,110573,107626,46817,0,0,74028,68212,72726,56404,48482,37819,0,0,0,0,0,0,0,0,0,0,0,0,21068,68583,59204,67846,99749,43954,45431,55641,50186,0,0,0,"[M+H]+,[M-H]-",154.0628165,"Cyclohexane-1,2-dicarboxylic anhydride,Cyclohexane-1,2-dicarboxylic anhydride [1],  cis-cyclohexane-1,2-dicarboxylic anhydride [2],  trans-cyclohexane-1,2-dicarboxylic anhydride [3] [The in,Gemfibrozil-TP18"
