"group","ret","mz","20250630_D1_S1_NTS_Pos_2-22_1_10520","20250630_D1_S2_NTS_Pos_2-23_1_10521","20250630_D1_S3_NTS_Pos_2-24_1_10522","20250630_D1_S4_NTS_Pos_2-3_1_10500","20250630_D1_S5_NTS_Pos_2-4_1_10501","20250630_D1_S6_NTS_Pos_2-5_1_10502","20250630_D1_S7_NTS_Pos_1-38_1_10480","20250630_D1_S8_NTS_Pos_1-39_1_10481","20250630_D1_S9_NTS_Pos_1-40_1_10482","20250630_D2_S1_NTS_Pos_2-25_1_10523","20250630_D2_S10_NTS_Pos_1-22_1_10463","20250630_D2_S11_NTS_Pos_1-23_1_10464","20250630_D2_S12_NTS_Pos_1-24_1_10465","20250630_D2_S2_NTS_Pos_2-26_1_10524","20250630_D2_S3_NTS_Pos_2-27_1_10525","20250630_D2_S4_NTS_Pos_2-6_1_10503","20250630_D2_S5_NTS_Pos_2-7_1_10504","20250630_D2_S6_NTS_Pos_2-8_1_10505","20250630_D2_S7_NTS_Pos_1-41_1_10483","20250630_D2_S8_NTS_Pos_1-42_1_10484","20250630_D2_S9_NTS_Pos_1-43_1_10485","20250630_D3_S1_NTS_Pos_2-28_1_10526","20250630_D3_S10_NTS_Pos_1-25_1_10466","20250630_D3_S11_NTS_Pos_1-26_1_10467","20250630_D3_S12_NTS_Pos_1-27_1_10468","20250630_D3_S2_NTS_Pos_2-29_1_10527","20250630_D3_S3_NTS_Pos_2-30_1_10528","20250630_D3_S4_NTS_Pos_2-9_1_10506","20250630_D3_S5_NTS_Pos_2-10_1_10507","20250630_D3_S6_NTS_Pos_2-11_1_10508","20250630_D3_S7_NTS_Pos_1-44_1_10486","20250630_D3_S8_NTS_Pos_1-45_1_10487","20250630_D3_S9_NTS_Pos_1-46_1_10488","20250630_D4_S1_NTSPos_2-31_1_10529","20250630_D4_S10_NTS_Pos_1-28_1_10469","20250630_D4_S11_NTS_Pos_1-29_1_10470","20250630_D4_S12_NTS_Pos_1-30_1_10471","20250630_D4_S2_NTS_Pos_2-32_1_10530","20250630_D4_S3_NTS_Pos_2-33_1_10531","20250630_D4_S4_NTS_Pos_2-12_1_10509","20250630_D4_S5_NTS_Pos_2-13_1_10510","20250630_D4_S6_NTS_Pos_2-14_1_10511","20250630_D4_S7_NTS_Pos_1-47_1_10489","20250630_D4_S8_NTS_Pos_1-48_1_10490","20250630_D4_S9_NTS_Pos_1-49_1_10491","20250630_D5_S1_NTS_Pos_2-34_1_10532","20250630_D5_S10_NTS_Pos_1-31_1_10472","20250630_D5_S11_NTS_Pos_1-32_1_10473","20250630_D5_S12_NTS_Pos_1-33_1_10474","20250630_D5_S2_NTS_Pos_2-35_1_10533","20250630_D5_S3_NTS_Pos_2-36_1_10534","20250630_D5_S4_NTS_Pos_2-15_1_10512","20250630_D5_S5_NTS_Pos_2-16_1_10513","20250630_D5_S6_NTS_Pos_2-17_1_10514","20250630_D5_S7_NTS_Pos_1-50_1_10492","20250630_D5_S8_NTS_Pos_1-51_1_10493","20250630_D5_S9_NTS_Pos_1-52_1_10494","20250630_D6_S1_NTS_Pos_2-37_1_10535","20250630_D6_S10_NTS_Pos_1-34_1_10475","20250630_D6_S11_NTS_Pos_1-35_1_10476","20250630_D6_S12_NTS_Pos_1-36_1_10477","20250630_D6_S2_NTS_Pos_2-38_1_10536","20250630_D6_S3_NTS_Pos_2-39_1_10537","20250630_D6_S4_NTS_Pos_2-18_1_10515","20250630_D6_S5_NTS_Pos_2-19_1_10516","20250630_D6_S6_NTS_Pos_2-20_1_10517","20250630_D6_S7_NTS_Pos_1-53_1_10495","20250630_D6_S8_NTS_Pos_1-54_1_10496","20250630_D6_S9_NTS_Pos_2-1_1_10497","20250701_D1_S1_NTS_Neg_2-22_1_10621","20250701_D1_S2_NTS_Neg_2-23_1_10622","20250701_D1_S3_NTS_Neg_2-24_1_10623","20250701_D1_S4_NTS_Neg_2-3_1_10601","20250701_D1_S5_NTS_Neg_2-4_1_10602","20250701_D1_S6_NTS_Neg_2-5_1_10603","20250701_D1_S7_NTS_Neg_1-38_1_10581","20250701_D1_S8_NTS_Neg_1-39_1_10582","20250701_D1_S9_NTS_Neg_1-40_1_10583","20250701_D2_S1_NTS_Neg_2-25_1_10624","20250701_D2_S10_NTS_Neg_1-22_1_10564","20250701_D2_S11_NTS_Neg_1-23_1_10565","20250701_D2_S12_NTS_Neg_1-24_1_10566","20250701_D2_S2_NTS_Neg_2-26_1_10625","20250701_D2_S3_NTS_Neg_2-27_1_10626","20250701_D2_S4_NTS_Neg_2-6_1_10604","20250701_D2_S5_NTS_Neg_2-7_1_10605","20250701_D2_S6_NTS_Neg_2-8_1_10606","20250701_D2_S7_NTS_Neg_1-41_1_10584","20250701_D2_S8_NTS_Neg_1-42_1_10585","20250701_D2_S9_NTS_Neg_1-43_1_10586","20250701_D3_S1_NTS_Neg_2-28_1_10627","20250701_D3_S10_NTS_Neg_1-25_1_10567","20250701_D3_S11_NTS_Neg_1-26_1_10568","20250701_D3_S12_NTS_Neg_1-27_1_10569","20250701_D3_S2_NTS_Neg_2-29_1_10628","20250701_D3_S3_NTS_Neg_2-30_1_10629","20250701_D3_S4_NTS_Neg_2-9_1_10607","20250701_D3_S5_NTS_Neg_2-10_1_10608","20250701_D3_S6_NTS_Neg_2-11_1_10609","20250701_D3_S7_NTS_Neg_1-44_1_10587","20250701_D3_S8_NTS_Neg_1-45_1_10588","20250701_D3_S9_NTS_Neg_1-46_1_10589","20250701_D4_S1_NTS_Neg_2-31_1_10630","20250701_D4_S10_NTS_Neg_1-28_1_10570","20250701_D4_S11_NTS_Neg_1-29_1_10571","20250701_D4_S12_NTS_Neg_1-30_1_10572","20250701_D4_S2_NTS_Neg_2-32_1_10631","20250701_D4_S3_NTS_Neg_2-33_1_10632","20250701_D4_S4_NTS_Neg_2-12_1_10610","20250701_D4_S5_NTS_Neg_2-13_1_10611","20250701_D4_S6_NTS_Neg_2-14_1_10612","20250701_D4_S7_NTS_Neg_1-47_1_10590","20250701_D4_S8_NTS_Neg_1-48_1_10591","20250701_D4_S9_NTS_Neg_1-49_1_10592","20250701_D5_S1_NTS_Neg_2-34_1_10633","20250701_D5_S10_NTS_Neg_1-31_1_10573","20250701_D5_S11_NTS_Neg_1-32_1_10574","20250701_D5_S12_NTS_Neg_1-33_1_10575","20250701_D5_S2_NTS_Neg_2-35_1_10634","20250701_D5_S3_NTS_Neg_2-36_1_10635","20250701_D5_S4_NTS_Neg_2-15_1_10613","20250701_D5_S5_NTS_Neg_2-16_1_10614","20250701_D5_S6_NTS_Neg_2-17_1_10615","20250701_D5_S7_NTS_Neg_1-50_1_10593","20250701_D5_S8_NTS_Neg_1-51_1_10594","20250701_D5_S9_NTS_Neg_1-52_1_10595","20250701_D6_S1_NTS_Neg_2-37_1_10636","20250701_D6_S10_NTS_Neg_1-34_1_10576","20250701_D6_S11_NTS_Neg_1-35_1_10577","20250701_D6_S12_NTS_Neg_1-36_1_10578","20250701_D6_S2_NTS_Neg_2-38_1_10637","20250701_D6_S3_NTS_Neg_2-39_1_10638","20250701_D6_S4_NTS_Neg_2-18_1_10616","20250701_D6_S5_NTS_Neg_2-19_1_10617","20250701_D6_S6_NTS_Neg_2-20_1_10618","20250701_D6_S7_NTS_Neg_1-53_1_10596","20250701_D6_S8_NTS_Neg_1-54_1_10597","20250701_D6_S9_NTS_Neg_2-1_1_10598","adduct","neutralMass","susp_name"
"M253_R219_727",218.82634,253.131422,0,0,0,0,0,0,0,0,0,126610,210210,209302,218551,89104,156408,0,0,0,0,0,0,132060,319080,325969,275212,101323,116111,0,0,0,78230,65966,52302,154529,142151,197683,156185,207491,146715,116318,107160,80901,144892,137141,114713,138155,191504,191776,239736,127249,130239,0,0,0,67275,57574,64907,94579,104398,68184,127698,112407,84569,151276,137240,112363,117629,87595,69408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[M+H]+",253.131422,"Cybutryne (Irgarol),Rotigotine-TP31"
"M254_R198_740",198.06286,254.108897,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,141661,74849,129156,156006,78425,154659,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[M+H]+",254.108897,"Licarbazepine"
"M254_R349_742",348.877848649305,254.151216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51148,45018,50476,0,0,0,0,0,0,0,0,0,0,0,0,"[M-H]-",254.151216,"Palitantin"
"M254_R365_743",365.290934540767,254.151321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65742,87533,35896,84047,0,0,0,80805,85867,114183,118276,128785,95198,118176,87331,101024,0,0,0,122670,78627,0,0,0,0,0,0,69237,0,0,0,51582,58206,67978,76773,83710,86898,69468,68016,"[M-H]-",254.151321,"Palitantin"
"M254_R412_744",412.267167360273,254.224071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,127343,226046,270513,119282,102139,67724,0,0,0,133317,65425,77589,114214,140931,160019,101628,156800,160386,0,0,0,70209,0,0,0,64578,150215,0,0,0,0,0,0,86699,0,0,0,90873,72667,88114,107263,131337,0,0,0,80359,60477,62875,51387,84770,62052,90656,146093,160963,90029,64091,55712,73420,74978,55990,70887,75817,74516,71741,116821,83257,0,0,0,"[M-H]-",254.224071,"2,5,8,11-tetramethyldodec-6-yne-5,8-diol"
"M255_R293_745",292.567678,255.007847,306455,296599,248107,393030,303498,237083,315302,328937,281642,232669,139768,132610,161323,280679,359708,242656,251650,272506,223990,256660,172520,367897,210524,213511,111001,273956,315365,326450,145097,417019,329066,318943,213008,330060,0,0,0,424744,316501,434791,423464,483734,300140,364500,301814,307342,125082,113567,144822,240759,302315,251601,86256,290950,222985,180962,271348,287355,0,0,0,258623,248457,240691,298683,159608,286021,263274,257220,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[M+H]+",255.007847,"Lamotrigine"
"M256_R273_760",273.171167069417,256.076297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,421470,579485,465500,0,91535,64153,111579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[M-H]-",256.076297,"Phosphorodithioic acid, mixed O,O-bis(1,3-dimethylbutyl and iso-Pr) esters, zinc salts"
"M256_R265_761",265.33230738422,256.076419,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,257601,370469,293366,433394,566743,551076,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[M-H]-",256.076419,"Phosphorodithioic acid, mixed O,O-bis(1,3-dimethylbutyl and iso-Pr) esters, zinc salts"
"M256_R289_762",289.350333090135,256.07642,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128306,170143,94567,0,0,0,0,0,0,0,0,0,48209,45566,37914,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28451,60315,41077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[M-H]-",256.07642,"Phosphorodithioic acid, mixed O,O-bis(1,3-dimethylbutyl and iso-Pr) esters, zinc salts"
"M256_R274_763",274.385126779645,256.076461,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,173169,166389,170087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[M-H]-",256.076461,"Phosphorodithioic acid, mixed O,O-bis(1,3-dimethylbutyl and iso-Pr) esters, zinc salts"
"M256_R252_764",251.617621903555,256.076461,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61377,73235,88300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[M-H]-",256.076461,"Phosphorodithioic acid, mixed O,O-bis(1,3-dimethylbutyl and iso-Pr) esters, zinc salts"
"M256_R268_765",268.214040572019,256.076577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,146629,98062,195407,0,0,0,0,0,0,156629,0,0,0,212581,246641,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[M-H]-",256.076577,"Phosphorodithioic acid, mixed O,O-bis(1,3-dimethylbutyl and iso-Pr) esters, zinc salts"
"M256_R386_766",385.83495,256.146242,0,0,0,0,0,0,0,0,0,0,35734,46668,60563,0,0,0,0,0,0,0,0,0,43311,52920,33385,0,0,0,0,0,0,0,0,0,30376,30982,39233,0,0,0,0,0,0,0,0,0,29051,41079,50687,0,0,0,0,0,0,0,0,0,24365,39588,26500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[M+H]+",256.146242,"4,4'-methylenedi-2,6-xylenol"
"M256_R408_767",408.070177,256.146496,0,0,0,0,0,0,0,0,0,0,61041,66010,62015,0,0,0,0,0,0,0,0,0,150230,120644,93254,0,0,0,0,0,0,0,0,0,103343,115022,113018,0,0,0,0,0,0,0,0,0,97536,111331,109452,0,0,0,0,0,0,0,0,0,73577,79690,93906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[M+H]+",256.146496,"4,4'-methylenedi-2,6-xylenol"
"M256_R432_769",432.489913880671,256.239999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1380560,1347130,700236,0,0,0,0,0,0,0,0,0,0,0,0,"[M-H]-",256.239999,"2-Ethylhexanoic acid 2-ethylhexyl ester,Sodium palmitate"
"M256_R412_770",411.990107969481,256.2401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70693,52526,66387,0,0,0,0,0,0,0,0,0,109737,86064,57507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,141987,146529,199810,0,0,0,0,0,0,0,0,0,0,0,0,40924,37259,32151,43163,45613,37993,52328,41638,45197,38174,0,0,0,34045,41312,25197,35666,28677,32741,55863,64683,0,32849,34886,31437,0,0,46981,59530,49888,0,0,0,37353,33811,38917,38162,35501,29385,36833,39629,49877,79668,28821,112295,30327,0,0,0,53130,52721,32489,51741,37988,61718,88714,107128,41484,38575,43116,49240,36815,28441,66288,57184,51888,81029,51166,41665,"[M+H]+,[M-H]-",256.2401,"2-Ethylhexanoic acid 2-ethylhexyl ester,Sodium palmitate"
"M258_R262_777",262.470668252018,258.03676,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81188,126484,114382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[M-H]-",258.03676,"2,4,6-trinitrobenzene-1,3,5-triamine"
"M258_R265_778",265.431862881101,258.055667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78686,123450,131387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[M-H]-",258.055667,"Demeton-O"
"M258_R169_779",168.662113445644,258.055799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130378,59837,53645,145193,138261,181882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[M-H]-",258.055799,"Demeton-O"
"M258_R205_780",204.722009315007,258.055829,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,472743,285616,565808,483767,329359,290859,707224,904128,908419,475031,364755,253096,352972,624694,842447,190899,264784,315499,433433,515380,272287,627098,930242,1026479,1022429,609582,272425,149899,216045,327703,602827,756509,164818,806686,866131,1010572,896455,877252,464863,569370,296585,520489,807840,1008041,787672,375786,197787,234173,205371,520867,384547,271832,198659,389770,405381,287116,475696,290332,465928,611686,576155,401052,364035,555296,753828,215195,708605,361619,508599,"[M-H]-",258.055829,"Demeton-O"
"M258_R251_781",251.434574305294,258.055852,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,149276,61584,167418,0,0,0,0,0,0,139087,0,0,0,230199,224052,0,0,0,0,0,0,199951,0,0,0,140417,123506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[M-H]-",258.055852,"Demeton-O"
"M258_R188_782",188.256136236065,258.055855,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87216,99021,91114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68397,121715,26261,0,0,0,"[M-H]-",258.055855,"Demeton-O"
"M258_R231_783",231.347040665928,258.055856,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,818406,388968,484923,767925,474025,389944,1032496,1121781,1100516,514539,335671,208251,367203,468968,802384,119322,279404,429694,582990,694119,315185,721935,685343,773727,595222,407182,371811,267298,104760,437636,685583,940577,185302,383980,359453,583179,607356,719165,229372,238862,150149,137251,777410,972047,720252,467961,101664,79266,80274,519510,336311,0,0,0,412095,369106,275682,313196,148424,295830,325091,395194,362441,519506,771350,210003,0,0,0,"[M-H]-",258.055856,"Demeton-O"
"M258_R163_784",163.401662203446,258.055858,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88527,72619,98813,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[M-H]-",258.055858,"Demeton-O"
"M258_R242_785",241.691177517573,258.05586,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,476519,282823,560914,1302950,949824,229523,2049078,888413,1977136,540012,681703,412674,701081,730397,920650,249857,471391,807120,1006494,1277746,444043,1361337,1714357,1872287,1483127,600009,716136,0,0,0,1470869,1416981,180911,932278,1064554,1621735,1387615,1490144,404671,503681,382245,296899,1106225,1104317,993964,531975,310253,268115,264867,470255,358838,239354,330093,764104,864679,273900,342349,299605,532297,933791,1022645,761636,736534,1005610,640126,310914,546412,367398,327720,"[M-H]-",258.05586,"Demeton-O"
"M258_R219_786",218.850980178699,258.055915,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57662,66456,55505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[M-H]-",258.055915,"Demeton-O"
"M258_R392_788",392.402765,258.136852,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,158477,0,0,0,112689,143060,94343,68885,80704,110080,61446,89522,119773,0,0,0,162055,157156,0,0,0,156174,197357,239750,0,0,0,0,0,0,0,0,0,0,0,0,85861,0,0,0,79434,67556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[M+H]+",258.136852,"1,4-Bis(phenylmethyl) benzene"
"M258_R372_792",372.305977108363,258.182631,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55754,64344,54894,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[M-H]-",258.182631,"Dibutyl hexanedioate,Diisobutyl adipate"
